220.10471579400001, 0, 0, -0.23526029864571152, 0, 0.001052261354288586, -0.12018880000000008, 19.168512041708951, 0, 0, 0, 220, -0.84640000000000049, 0, 0, 0.33500000000000052, -0.84640000000000049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 41.973131158348728, 0, -1.5125484590805527, 1.0237056391118442, 0, 0, -0.80944222192750415, 0.46369617749362996, 0, 0, 0, 0, 2.2739999999999996, 20, 0, -5.3274500060511603, 5.1139999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 38.146475654229398, 2.6480584648330305, 14.190861783487252, -0.54572525538022265, -5.3274500060511603, 0.43709854753622834, -7.5649790085926476, 0, 0, 0, 0, 3.8431356012691733, 53.274500060511599, 20, 0, 3.8431356012691733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.23526029864571152, -1.5125484590805527, 2.6480584648330305, 45.493112831100802, 1.048570037842671, -0.27599786279832966, -0.28045412236947931, 0.15802974026692768, 0.43709854753622834, -2.48745000605116, 0, 0, 0, -2.6793915412181297, 0, -1.003135601269173, -5.3274500060511603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1.0237056391118442, 14.190861783487252, 1.048570037842671, 57.510197086810237, -2.6793915412181297, 0, -0.21077264547904218, -5.8794506930422514, 0, 1.003135601269173, 0, -2.8400000000000003, 0, 53.274500060511599, 0, 1.484314404781987, 3.8431356012691733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001052261354288586, 0, -0.54572525538022265, -0.27599786279832966, -2.6793915412181297, 42.059651309734122, 11.265472649356436, -53.274500060511599, -1.0369520232287441, -1.9100000000000004, 0, -5.3274500060511603, -33.121082362822527, -8.1674500060511601, 0, 0.024864398730826687, 0, -2.8400000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.12018880000000008, 0, -5.3274500060511603, -0.28045412236947931, 0, 11.265472649356436, 231.59636863149572, -1.012087624497918, 0, 9.2203144047819858, 0, 200, -36.088643987308252, 0, 0, 0, 2.8400000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19.168512041708951, -0.80944222192750415, 0.43709854753622834, 0.15802974026692768, -0.21077264547904218, -53.274500060511599, -1.012087624497918, 240.94157471344624, 0.13590793631043052, -5.3274500060511603, 8.1674500060511601, 19.100000000000001, 5.3274500060511603, -57.167364459242428, 0, -2.6793915412181297, 0, -50.434500060511596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.46369617749362996, -7.5649790085926476, 0.43709854753622834, -5.8794506930422514, -1.0369520232287441, 0, 0.13590793631043052, 26.96054480005267, 0, -1.9100000000000004, 3.892864398730826, -1.9100000000000004, 0.58075616244857375, -28.400000000000002, 20, 5.3523144047819864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, -2.48745000605116, 0, -1.9100000000000004, 9.2203144047819858, -5.3274500060511603, 0, 40.020000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
