15.206408000000003, 0, 0, 0, -0.32551525697119515, 0, 0, -0.072023102742798786, -0.020026044587428321, 0, -0.072023102742798786, -0.020026044587428321, 0, -0.072023102742798786, -0.020026044587428321, 0, -0.072023102742798786, -0.020026044587428321
0, 15.206408000000003, 0, 0.32551525697119515, 0, -0.032984548131085652, 0.072094292742798799, 0, 0, 0.072094292742798799, 0, 0, 0.072094292742798799, 0, 0, 0.072094292742798799, 0, 0
0, 0, 15.206408000000003, 0, 0.032984548131085652, 0, 0.108540685852408, 0.044775175032771397, -0.027680508070038363, -0.108540685852408, 0.044775175032771397, -0.027680508070038363, 0.108540685852408, 0.044775175032771342, -0.027680508070038357, -0.108540685852408, 0.044775175032771342, -0.027680508070038357
0, 0.32551525697119515, 0, 0.17725847812721482, 0.00012165981636169665, -0.017180666383934982, 0.028618873343183453, 0.0063101596509900562, -0.003922870377665132, 0.028618873343183453, -0.0063101596509900562, 0.003922870377665132, 0.028618873343183453, 0.0063101596509900562, -0.0039228703776651302, 0.028618873343183453, -0.0063101596509900562, 0.0039228703776651302
-0.32551525697119515, 0, 0.032984548131085652, 0.00012165981636169665, 0.49077631646607134, -3.1200472825479615e-05, -0.016759561980585778, 0.011730725576227972, 0.0097127646653130395, 0.016759561980585778, 0.011730725576227972, 0.0097127646653130395, 0.025215790004518165, 0.029049763278903951, -0.00099405585617779769, -0.025215790004518165, 0.029049763278903951, -0.00099405585617779769
0, -0.032984548131085652, 0, -0.017180666383934982, -3.1200472825479615e-05, 0.53544362190207095, 0.00908137810795746, 0.010189758429440039, 0.0028390235147105038, 0.00908137810795746, -0.010189758429440039, -0.0028390235147105038, -0.018806145370234815, 0.010189758429440039, 0.0028390235147105038, -0.018806145370234815, -0.010189758429440039, -0.0028390235147105038
0, 0.072094292742798799, 0.108540685852408, 0.028618873343183453, -0.016759561980585778, 0.00908137810795746, 0.033571731451046478, 0.0042281140119661866, -0.002635726752408348, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.072023102742798786, 0, 0.044775175032771397, 0.0063101596509900562, 0.011730725576227972, 0.010189758429440039, 0.0042281140119661866, 0.030390244427565959, 0.0043593544045676209, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.020026044587428321, 0, -0.027680508070038363, -0.003922870377665132, 0.0097127646653130395, 0.0028390235147105038, -0.002635726752408348, 0.0043593544045676209, 0.016326302457873296, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.072094292742798799, -0.108540685852408, 0.028618873343183453, 0.016759561980585778, 0.00908137810795746, 0, 0, 0, 0.033571731451046478, -0.0042281140119661866, 0.002635726752408348, 0, 0, 0, 0, 0, 0
-0.072023102742798786, 0, 0.044775175032771397, -0.0063101596509900562, 0.011730725576227972, -0.010189758429440039, 0, 0, 0, -0.0042281140119661866, 0.030390244427565959, 0.0043593544045676209, 0, 0, 0, 0, 0, 0
-0.020026044587428321, 0, -0.027680508070038363, 0.003922870377665132, 0.0097127646653130395, -0.0028390235147105038, 0, 0, 0, 0.002635726752408348, 0.0043593544045676209, 0.016326302457873296, 0, 0, 0, 0, 0, 0
0, 0.072094292742798799, 0.108540685852408, 0.028618873343183453, 0.025215790004518165, -0.018806145370234815, 0, 0, 0, 0, 0, 0, 0.033571731451046478, 0.0042281140119661883, -0.0026357267524083467, 0, 0, 0
-0.072023102742798786, 0, 0.044775175032771342, 0.0063101596509900562, 0.029049763278903951, 0.010189758429440039, 0, 0, 0, 0, 0, 0, 0.0042281140119661883, 0.030390244427565972, 0.00435935440456762, 0, 0, 0
-0.020026044587428321, 0, -0.027680508070038357, -0.0039228703776651302, -0.00099405585617779769, 0.0028390235147105038, 0, 0, 0, 0, 0, 0, -0.0026357267524083467, 0.00435935440456762, 0.016326302457873292, 0, 0, 0
0, 0.072094292742798799, -0.108540685852408, 0.028618873343183453, -0.025215790004518165, -0.018806145370234815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033571731451046478, -0.0042281140119661883, 0.0026357267524083467
-0.072023102742798786, 0, 0.044775175032771342, -0.0063101596509900562, 0.029049763278903951, -0.010189758429440039, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0042281140119661883, 0.030390244427565972, 0.00435935440456762
-0.020026044587428321, 0, -0.027680508070038357, 0.0039228703776651302, -0.00099405585617779769, -0.0028390235147105038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026357267524083467, 0.00435935440456762, 0.016326302457873292
